ACCT000844           0.01           0.06
ACCT000845           0.00           0.00
ACCT000846     1126420.91      229547.68
ACCT000847      696151.60      202523.28
ACCT000848           0.00       20482.04
ACCT000849       10561.47      105993.53
ACCT000850        3315.60       69627.50
ACCT000851        1911.66       40144.76
ACCT000852        1860.69       39074.39
ACCT000853         979.01       20559.11
ACCT000854           0.01           0.06
ACCT000855           0.00           0.00
ACCT000856      378884.67       83922.27
ACCT000857      792109.31      119821.44
ACCT000858           0.00       99102.49
ACCT000859       26654.63      295757.36
ACCT000860        2683.37       56350.67
ACCT000861        3149.40       66137.30
ACCT000862        2994.24       62878.94
ACCT000863         776.12       16298.42
ACCT000864           0.00           0.10
ACCT000865           0.00           0.01
ACCT000866      143075.02       58183.89
ACCT000867     1447293.12      598688.11
ACCT000868           0.00       22082.98
ACCT000869       66351.22     1053720.56
ACCT000870        2060.91       43279.01
ACCT000871        4445.97       93365.27
ACCT000872        2065.58       43377.08
ACCT000873         803.34       16870.04
ACCT000874           0.00           0.00
ACCT000875           0.00           0.05
ACCT000876      370893.18     9375340.44
ACCT000877     1422087.46     1103396.36
ACCT000878           0.00       26273.60
ACCT000879       28335.03      529485.27
ACCT000880        3597.59       75549.29
ACCT000881         501.51       10531.61
ACCT000882        3559.25       74744.15
ACCT000883        1347.00       28286.90
ACCT000884           0.00           0.01
ACCT000885           0.00           0.10
ACCT000886      749661.53      366871.71
ACCT000887     1323115.59     1266119.94
ACCT000888           0.00        2993.73
ACCT000889        9163.84      490205.22
ACCT000890        2700.41       56708.51
ACCT000891        1359.45       28548.35
ACCT000892        3190.69       67004.39
ACCT000893        4859.62      102051.92
ACCT000894           0.00           0.05
ACCT000895           0.00           0.01
ACCT000896      707834.52     9722538.02
ACCT000897     1165688.36      195732.21
ACCT000898           0.00       27528.09
ACCT000899      189832.11     1176741.95
ACCT000900        1455.14       30557.84
ACCT000901        1225.93       25744.43
ACCT000902        4279.82       89876.12
ACCT000903        1032.38       21679.88
ACCT000904           0.02           0.12
ACCT000905           0.00           0.01
ACCT000906     1080366.00      893845.85
ACCT000907      834225.47      323765.61
ACCT000908           0.00       15790.82
ACCT000909       35600.02      306734.99
ACCT000910        3459.25       72644.15
ACCT000911        2971.78       62407.28
ACCT000912         548.22       11512.52
ACCT000913        1523.40       31991.30
ACCT000914           0.00           0.05
ACCT000915           0.00           0.05
ACCT000916      447207.10      367506.65
ACCT000917     1290068.71     1019827.44
ACCT000918           0.00       51544.73
ACCT000919       66996.91      835398.20
ACCT000920        4276.17       89799.47
ACCT000921        2885.27       60590.57
ACCT000922         952.94       20011.64
ACCT000923         989.34       20776.04
ACCT000924           0.00           0.00
ACCT000925           0.00           0.00
ACCT000926      648660.64      515722.43
ACCT000927      479198.58      466663.77
ACCT000928           0.00       89118.72
ACCT000929       10983.72      166626.56
ACCT000930         197.50        4147.40
ACCT000931         251.15        5274.05
ACCT000932         472.50        9922.40
ACCT000933        4984.75      104679.65
ACCT000934           0.00           0.00
ACCT000935           0.00           0.01
ACCT000936      884485.35      286902.13
ACCT000937      816587.78      636065.65
ACCT000938           0.00       26757.96
ACCT000939       13079.97      520842.63
ACCT000940        3168.44       66537.14
ACCT000941        1227.09       25768.79
ACCT000942          78.86        1655.96
ACCT000943        2222.63       46675.13
ACCT000944           0.00           0.00
ACCT000945           0.01           0.06
ACCT000946     1336040.61     1022407.66
ACCT000947      459911.76      121923.54
ACCT000948           0.00       74991.91
ACCT000949        9735.77      378794.45
ACCT000950        1088.83       22865.33
ACCT000951        3596.40       75524.30
ACCT000952        4623.37       97090.67
ACCT000953        2108.55       44279.45
ACCT000954           0.01           0.11
ACCT000955           0.01           0.06
ACCT000956     1256075.66     1027941.67
ACCT000957      714507.48       87555.93
ACCT000958           0.00       47000.68
ACCT000959       41816.22      663156.76
ACCT000960        3894.21       81778.31
ACCT000961         847.10       17789.00
ACCT000962         825.54       17336.24
ACCT000963        2600.72       54615.02
ACCT000964           0.00           0.01
ACCT000965           0.00           0.00
ACCT000966     1456143.84      778447.53
ACCT000967     1052421.42       97728.01
ACCT000968           0.00        7281.26
ACCT000969        1012.80       81202.64
ACCT000970        4649.28       97634.78
ACCT000971        1919.95       40318.85
ACCT000972         555.40       11663.30
ACCT000973        4698.34       98665.04
ACCT000974           0.01           0.11
ACCT000975           0.00           0.10
ACCT000976      111877.07     9350280.97
ACCT000977     1019754.11      511136.41
ACCT000978           0.00       20801.95
ACCT000979       86217.91      801422.51
ACCT000980        4166.90       87504.80
ACCT000981        3087.65       64840.55
ACCT000982         503.41       10571.51
ACCT000983        2325.57       48836.87
ACCT000984           0.01           0.06
ACCT000985           0.01           0.11
ACCT000986      285387.29     9926849.85
ACCT000987      394041.67     9456637.56
ACCT000988           0.00       92324.61
ACCT000989      102174.58      625583.09
ACCT000990        2617.70       54971.60
ACCT000991        1926.62       40458.92
ACCT000992        1305.02       27405.32
ACCT000993        1857.99       39017.69
ACCT000994           0.01           0.11
ACCT000995           0.00           0.00
ACCT000996      809803.95      760700.42
ACCT000997     1233096.54      658278.40
ACCT000998           0.00       79482.86
ACCT000999       65286.84      778025.26
ACCT001000        2949.36       61936.46
ACCT001001        1782.06       37423.16
ACCT001002        1186.02       24906.32
ACCT001003        2706.74       56841.44
ACCT001004           0.00           0.00
ACCT001005           0.00           0.05
ACCT001006      930972.17      835985.11
ACCT001007     1498732.55     1365306.28
ACCT001008           0.00       56325.59
ACCT001009       89905.30     1019735.68
ACCT001010        3752.16       78795.26
ACCT001011        1892.53       39743.03
ACCT001012        1578.14       33140.84
ACCT001013        4315.99       90635.69
ACCT001014           0.01           0.11
ACCT001015           0.00           0.01
ACCT001016      639686.53      398443.67
ACCT001017      532959.58     9826064.81
ACCT001018           0.00       53135.86
ACCT001019       54950.55      991075.79
ACCT001020        2126.27       44651.57
ACCT001021        1593.86       33470.96
ACCT001022        3936.18       82659.68
ACCT001023        3178.44       66747.14
ACCT001024           0.00           0.00
ACCT001025           0.01           0.11
ACCT001026     1438378.09      866656.11
ACCT001027      539276.46     9607318.49
ACCT001028           0.00       66465.52
ACCT001029        1334.71       26254.68
ACCT001030        2584.92       54283.22
ACCT001031        1683.02       35343.32
ACCT001032        3550.77       74566.07
ACCT001033        3253.52       68323.82
ACCT001034           0.01           0.11
ACCT001035           0.00           0.00
ACCT001036      252650.08     9881082.87
ACCT001037      346794.65     9719622.91
ACCT001038           0.00       48197.60
ACCT001039       91168.52      879005.75
ACCT001040        2360.18       49563.68
ACCT001041         538.01       11298.11
ACCT001042        4667.61       98019.71
ACCT001043        1103.80       23179.70
ACCT001044           0.00           0.05
ACCT001045           0.00           0.05
ACCT001046      672827.22     9724720.39
ACCT001047      893821.27     9929620.56
ACCT001048           0.00       64933.63
ACCT001049       38914.02      258036.84
ACCT001050        1240.75       26055.65
ACCT001051        4250.82       89267.12
ACCT001052         302.11        6344.21
ACCT001053        2345.59       49257.29
ACCT001054           0.00           0.00
ACCT001055           0.00           0.00
ACCT001056     1143815.36      280450.56
ACCT001057     1294656.09      420306.99
ACCT001058           0.00       65182.14
ACCT001059      105717.53      721105.70
ACCT001060         714.47       15003.77
ACCT001061        3383.28       71048.78
ACCT001062        2398.38       50365.88
ACCT001063        1751.35       36778.25
ACCT001064           0.00           0.01
ACCT001065           0.00           0.05
ACCT001066      399427.55      325559.49
ACCT001067      835362.67      328120.27
ACCT001068           0.00       68220.92
ACCT001069       74813.78      653419.98
ACCT001070        2123.93       44602.43
ACCT001071         692.59       14544.29
ACCT001072         991.40       20819.30
ACCT001073        2813.18       59076.68
ACCT001074           0.00           0.10
ACCT001075           0.00           0.00
ACCT001076      996704.64      636014.53
ACCT001077     1398820.88      614928.90
ACCT001078           0.00       60162.00
ACCT001079       34840.35     1026595.13
ACCT001080        4029.81       84625.91
ACCT001081         705.03       14805.53
ACCT001082         774.59       16266.29
ACCT001083        4760.65       99973.55
ACCT001084           0.01           0.11
ACCT001085           0.01           0.11
ACCT001086      713286.59      113478.81
ACCT001087     1469807.56      929854.94
ACCT001088           0.00       10151.84
ACCT001089       89518.35     1037906.43
ACCT001090        2459.18       51642.68
ACCT001091         362.62        7614.92
ACCT001092        2764.76       58059.86
ACCT001093        1876.13       39398.63
ACCT001094           0.01           0.06
ACCT001095           0.00           0.01
ACCT001096     1274437.53     1066504.59
ACCT001097     1208535.02      256487.55
ACCT001098           0.00       87753.95
ACCT001099       13815.56      130029.88
ACCT001100        3076.05       64596.95
ACCT001101        4366.98       91706.48
ACCT001102        4796.21      100720.31
ACCT001103        3438.59       72210.29
ACCT001104           0.00           0.01
ACCT001105           0.00           0.00
ACCT001106      872702.92     9895685.93
ACCT001107     1028191.34      320476.39
ACCT001108           0.00       33858.68
ACCT001109       12473.35      323219.39
ACCT001110         228.47        4797.77
ACCT001111        4516.71       94850.81
ACCT001112        1981.97       41621.27
ACCT001113        4301.70       90335.60
ACCT001114           0.00           0.10
ACCT001115           0.01           0.06
ACCT001116      967270.31      840397.86
ACCT001117     1089124.89      656279.54
ACCT001118           0.00       78267.03
ACCT001119      122351.01      925600.79
ACCT001120         445.42        9353.72
ACCT001121        4375.22       91879.52
ACCT001122        3433.09       72094.79
ACCT001123        3962.76       83217.86
ACCT001124           0.00           0.00
ACCT001125           0.02           0.12
ACCT001126      992797.33      184514.12
ACCT001127      628923.27      273506.43
ACCT001128           0.00       89411.88
ACCT001129        7032.61      701268.89
ACCT001130        2132.00       44771.90
ACCT001131        2871.98       60311.48
ACCT001132         233.16        4896.26
ACCT001133         260.53        5471.03
ACCT001134           0.01           0.11
ACCT001135           0.00           0.00
ACCT001136     1229753.27      866562.85
ACCT001137      632909.13     9894090.42
ACCT001138           0.00       11328.04
ACCT001139       24917.53      687089.46
ACCT001140         771.73       16206.23
ACCT001141        4299.91       90298.01
ACCT001142        3272.55       68723.45
ACCT001143        1920.81       40336.91
ACCT001144           0.00           0.01
ACCT001145           0.00           0.01
ACCT001146     1124752.40      566931.72
ACCT001147     1052956.54      401767.17
ACCT001148           0.00       86822.04
ACCT001149       60331.31      946513.82
ACCT001150        3885.93       81604.43
ACCT001151        3013.31       63279.41
ACCT001152        1291.78       27127.28
ACCT001153        1784.30       37470.20
ACCT001154           0.00           0.05
ACCT001155           0.00           0.01
ACCT001156      981101.89       64537.59
ACCT001157      859227.92      628732.37
ACCT001158           0.00        5008.77
ACCT001159        3806.49      112191.87
ACCT001160        4878.19      102441.89
ACCT001161         342.86        7199.96
ACCT001162         108.88        2286.38
ACCT001163         355.77        7471.07
ACCT001164           0.00           0.01
ACCT001165           0.01           0.11
ACCT001166      279365.61       26944.47
ACCT001167      920603.85      259251.14
ACCT001168           0.00       64918.81
ACCT001169       26538.11      189980.34
ACCT001170        2807.42       58955.72
ACCT001171        2617.51       54967.61
ACCT001172        3462.70       72716.60
ACCT001173        4778.17      100341.47
ACCT001174           0.00           0.00
ACCT001175           0.00           0.00
ACCT001176     1024437.61      278616.53
ACCT001177      305394.71     9757413.12
ACCT001178           0.00       44854.67
ACCT001179      118375.09      722792.19
ACCT001180         517.28       10862.78
ACCT001181         914.10       19196.00
ACCT001182        3114.91       65413.01
ACCT001183        4187.94       87946.64
ACCT001184           0.00           0.00
ACCT001185           0.00           0.01
ACCT001186     1161133.23      836437.18
ACCT001187      203450.08     9822839.06
ACCT001188           0.00       70158.41
ACCT001189      168492.52     1026834.44
ACCT001190        2993.09       62854.79
ACCT001191        1358.42       28526.72
ACCT001192         958.21       20122.31
ACCT001193        1671.95       35110.85
ACCT001194           0.00           0.05
ACCT001195           0.00           0.00
ACCT001196     1318020.78     1310596.83
ACCT001197      743813.63       83512.62
ACCT001198           0.00       18472.03
ACCT001199       65730.44      759455.42
ACCT001200          94.61        1986.71
ACCT001201        2676.21       56200.31
ACCT001202          64.21        1348.31
ACCT001203        3654.17       76737.47
ACCT001204           0.00           0.10
ACCT001205           0.00           0.05
ACCT001206     1104068.67      556711.41
ACCT001207      756068.85      720075.78
ACCT001208           0.00       41987.34
ACCT001209        1124.31       75336.35
ACCT001210        2860.69       60074.39
ACCT001211        4920.98      103340.48
ACCT001212        1585.82       33302.12
ACCT001213         940.19       19743.89
ACCT001214           0.01           0.11
ACCT001215           0.00           0.10
ACCT001216      659989.79      165820.00
ACCT001217     1247279.46      627436.35
ACCT001218           0.00       75164.09
ACCT001219       48412.31      921807.68
ACCT001220         877.48       18426.98
ACCT001221        3021.97       63461.27
ACCT001222         628.66       13201.76
ACCT001223        3241.20       68065.10
ACCT001224           0.00           0.10
ACCT001225           0.01           0.06
ACCT001226      747316.89      292812.95
ACCT001227      567048.99     9925837.34
ACCT001228           0.00       73148.72
ACCT001229       56456.59      509631.98
ACCT001230        1932.71       40586.81
ACCT001231         162.71        3416.81
ACCT001232        4894.39      102782.09
ACCT001233        4895.18      102798.68
ACCT001234           0.01           0.11
ACCT001235           0.01           0.11
ACCT001236      575978.28       94707.05
ACCT001237     1259114.46     1173401.51
ACCT001238           0.00       79000.44
ACCT001239      146108.33     1120878.68
ACCT001240        4181.47       87810.77
ACCT001241        2213.40       46481.30
ACCT001242        3138.29       65903.99
ACCT001243        4190.12       87992.42
ACCT001244           0.00           0.05
ACCT001245           0.00           0.05
ACCT001246      744640.34      405257.14
ACCT001247      541904.86     9564629.88
ACCT001248           0.00        5403.77
ACCT001249       71639.66      969829.99
ACCT001250        1536.61       32268.71
ACCT001251        4481.45       94110.35
ACCT001252        4126.46       86655.56
ACCT001253        3298.07       69259.37
ACCT001254           0.00           0.00
ACCT001255           0.00           0.05
ACCT001256     1390850.54      761264.46
ACCT001257      465305.66     9509147.41
ACCT001258           0.00       15755.18
ACCT001259       72296.37      448741.94
ACCT001260        4785.92      100504.22
ACCT001261         458.22        9622.52
ACCT001262        3221.53       67652.03
ACCT001263        2049.58       43041.08
ACCT001264           0.00           0.00
ACCT001265           0.00           0.05
ACCT001266     1048163.05      622177.07
ACCT001267     1239547.71     1176598.49
ACCT001268           0.00       32640.11
ACCT001269       13273.95       88023.05
ACCT001270        1042.22       21886.52
ACCT001271        1214.44       25503.14
ACCT001272        1331.70       27965.60
ACCT001273        4554.37       95641.67
ACCT001274           0.01           0.11
ACCT001275           0.00           0.00
ACCT001276      189283.77     9573704.80
ACCT001277      317209.44     9988228.82
ACCT001278           0.00       86729.36
ACCT001279       24252.23      640886.52
ACCT001280        1695.81       35611.91
ACCT001281        3827.79       80383.49
ACCT001282        3998.68       83972.18
ACCT001283        1873.47       39342.77
ACCT001284           0.01           0.11
ACCT001285           0.00           0.05
ACCT001286      771069.84      596118.81
ACCT001287      338667.88     9481969.16
ACCT001288           0.00       39199.08
ACCT001289        8142.70      182318.18
ACCT001290        1268.73       26643.23
ACCT001291        3002.48       63051.98
ACCT001292        2372.00       49811.90
ACCT001293        1469.73       30864.23
ACCT001294           0.01           0.06
ACCT001295           0.00           0.01
ACCT001296     1009609.77       57913.86
ACCT001297      979607.19      739567.25
ACCT001298           0.00       19183.83
ACCT001299       66266.36      562420.63
ACCT001300          89.41        1877.51
ACCT001301        4315.01       90615.11
ACCT001302        1890.34       39697.04
ACCT001303         248.20        5212.10
ACCT001304           0.00           0.00
ACCT001305           0.00           0.10
ACCT001306      114937.31     9244191.17
ACCT001307      143847.85     9883038.51
ACCT001308           0.00       33639.78
ACCT001309      110820.22      842838.30
ACCT001310        2602.80       54658.70
ACCT001311          54.49        1144.19
ACCT001312        4576.59       96108.29
ACCT001313        3694.25       77579.15
ACCT001314           0.00           0.05
ACCT001315           0.00           0.05
ACCT001316      422377.77      348999.97
ACCT001317      781921.77      103831.24
ACCT001318           0.00       95922.85
ACCT001319       20116.20      163465.44
ACCT001320        1966.44       41295.14
ACCT001321        1244.43       26132.93
ACCT001322         610.47       12819.77
ACCT001323        1614.54       33905.24
ACCT001324           0.00           0.01
ACCT001325           0.00           0.05
ACCT001326     1246735.91      842178.95
ACCT001327     1404649.44      917377.59
ACCT001328           0.00       87784.81
ACCT001329        1040.34       31274.01
ACCT001330        2006.92       42145.22
ACCT001331         606.48       12735.98
ACCT001332        3711.43       77939.93
ACCT001333        3782.55       79433.45
ACCT001334           0.00           0.01
ACCT001335           0.01           0.11
ACCT001336     1426492.38      673817.55
ACCT001337      231903.16     9294160.34
ACCT001338           0.00        3263.92
ACCT001339       65263.18      729790.01
ACCT001340          77.80        1633.70
ACCT001341        4934.22      103618.52
ACCT001342        3851.62       80883.92
ACCT001343        3223.66       67696.76
ACCT001344           0.00           0.05
ACCT001345           0.01           0.11
ACCT001346     1243974.62      687340.74
ACCT001347      868960.41      790865.06
ACCT001348           0.00       93851.95
ACCT001349      101336.42      889762.66
ACCT001350        3975.21       83479.31
ACCT001351        4020.34       84427.04
ACCT001352        3422.83       71879.33
ACCT001353        2561.40       53789.30
ACCT001354           0.00           0.00
ACCT001355           0.00           0.01
ACCT001356      773447.85     9960380.37
ACCT001357      871462.45      523278.28
ACCT001358           0.00       73484.44
ACCT001359        4586.00      102431.16
ACCT001360        2839.03       59619.53
ACCT001361        2107.13       44249.63
ACCT001362        3729.12       78311.42
ACCT001363         198.60        4170.50
ACCT001364           0.01           0.06
ACCT001365           0.01           0.11
ACCT001366      103049.38     9788141.10
ACCT001367     1246241.60      415850.90
ACCT001368           0.00       18955.17
ACCT001369       76833.39      888768.24
ACCT001370         213.23        4477.73
ACCT001371         904.34       18991.04
ACCT001372         112.44        2361.14
ACCT001373        4063.16       85326.26
ACCT001374           0.01           0.06
ACCT001375           0.00           0.00
ACCT001376      736586.70      565605.88
ACCT001377      187553.85     9195904.11
ACCT001378           0.00       26592.87
ACCT001379       86247.89      541862.72
ACCT001380        1356.12       28478.42
ACCT001381         965.70       20279.60
ACCT001382          68.54        1439.24
ACCT001383         998.36       20965.46
ACCT001384           0.00           0.05
ACCT001385           0.00           0.00
ACCT001386     1174989.11      933224.40
ACCT001387      678451.26      205923.01
ACCT001388           0.00       70247.59
ACCT001389       15879.45       93830.71
ACCT001390        3206.47       67335.77
ACCT001391        2473.01       51933.11
ACCT001392        1572.81       33028.91
ACCT001393         913.33       19179.83
ACCT001394           0.01           0.11
ACCT001395           0.00           0.01
ACCT001396     1261850.79      371371.39
ACCT001397      855603.01      687860.11
ACCT001398           0.00        6083.69
ACCT001399       32653.04      544055.46
ACCT001400        4956.80      104092.70
ACCT001401        1943.24       40807.94
ACCT001402         489.06       10270.16
ACCT001403          12.66         265.76
ACCT001404           0.00           0.01
ACCT001405           0.00           0.01
ACCT001406     1539338.30     1256769.63
ACCT001407     1275330.45     1190050.60
ACCT001408           0.00        4915.44
ACCT001409      123263.28      747728.97
ACCT001410        4991.06      104812.16
ACCT001411        2544.82       53441.12
ACCT001412        4816.32      101142.62
ACCT001413        4414.17       92697.47
ACCT001414           0.00           0.00
ACCT001415           0.01           0.11
ACCT001416      345170.83     9646459.80
ACCT001417      313474.33     9452667.68
ACCT001418           0.00       78180.33
ACCT001419       15486.64      152657.95
ACCT001420        1885.03       39585.53
ACCT001421        4437.68       93191.18
ACCT001422        1469.83       30866.33
ACCT001423         307.92        6466.22
ACCT001424           0.00           0.01
ACCT001425           0.01           0.06
ACCT001426     1402608.56     1368563.97
ACCT001427      956931.15      549264.29
ACCT001428           0.00       10620.86
ACCT001429       38279.61      289524.09
ACCT001430        2110.16       44313.26
ACCT001431        1213.08       25474.58
ACCT001432        2883.65       60556.55
ACCT001433        1421.17       29844.47
ACCT001434           0.00           0.00
ACCT001435           0.00           0.00
ACCT001436     1079157.09      689604.07
ACCT001437      283697.27     9907078.27
ACCT001438           0.00       68201.10
ACCT001439       25475.51      301184.52
ACCT001440         866.30       18192.20
ACCT001441        3609.84       75806.54
ACCT001442        1556.22       32680.52
ACCT001443        3732.05       78372.95
ACCT001444           0.01           0.11
ACCT001445           0.01           0.11
ACCT001446     1447583.31     1094280.00
ACCT001447      690567.85      110399.40
ACCT001448           0.00        2038.07
ACCT001449        6423.08      145360.49
ACCT001450         165.79        3481.49
ACCT001451        2541.52       53371.82
ACCT001452        4864.39      102152.09
ACCT001453        2863.84       60140.54
ACCT001454           0.00           0.05
ACCT001455           0.00           0.05
ACCT001456      452431.67     9636996.67
ACCT001457      578147.29      476234.86
ACCT001458           0.00       36171.36
ACCT001459        5911.15      468442.82
ACCT001460        1145.16       24048.26
ACCT001461         867.26       18212.36
ACCT001462        2958.93       62137.43
ACCT001463        2288.37       48055.67
ACCT001464           0.00           0.10
ACCT001465           0.00           0.00
ACCT001466      283046.17     9323166.58
ACCT001467      279847.26     9772630.95
ACCT001468           0.00        5814.94
ACCT001469      171252.54     1012829.74
ACCT001470        1623.35       34090.25
ACCT001471        1332.72       27987.02
ACCT001472        3594.99       75494.69
ACCT001473        3100.36       65107.46
ACCT001474           0.00           0.01
ACCT001475           0.01           0.11
ACCT001476      267681.42     9485361.07
ACCT001477      348459.91     9695560.44
ACCT001478           0.00       81609.35
ACCT001479          34.48        2007.87
ACCT001480        3622.73       76077.23
ACCT001481        3971.50       83401.40
ACCT001482        1688.76       35463.86
ACCT001483         788.45       16557.35
ACCT001484           0.01           0.06
ACCT001485           0.00           0.10
ACCT001486      453004.57     9484196.14
ACCT001487      485915.72      424875.09
ACCT001488           0.00       71953.85
ACCT001489       26519.06      798094.91
ACCT001490        2028.22       42592.52
ACCT001491         583.88       12261.38
ACCT001492        3698.28       77663.78
ACCT001493        4047.16       84990.26
ACCT001494           0.01           0.11
ACCT001495           0.00           0.00
ACCT001496      389590.48      188143.71
ACCT001497     1405766.55      494578.55
ACCT001498           0.00       80564.60
ACCT001499      141177.28      876399.01
ACCT001500        4661.94       97900.64
ACCT001501        3428.28       71993.78
ACCT001502        2454.13       51536.63
ACCT001503        2791.68       58625.18
ACCT001504           0.00           0.01
ACCT001505           0.01           0.06
ACCT001506      135961.42     9690523.52
ACCT001507      145532.83     9571234.10
ACCT001508           0.00       21042.80
ACCT001509       38867.51      241576.98
ACCT001510        1588.99       33368.69
ACCT001511        3097.51       65047.61
ACCT001512        1118.41       23486.51
ACCT001513         850.12       17852.42
ACCT001514           0.00           0.05
ACCT001515           0.01           0.11
ACCT001516     1361312.41      824070.73
ACCT001517      379065.88     9704179.70
ACCT001518           0.00        5569.48
ACCT001519       12994.50      536755.18
ACCT001520        4546.81       95482.91
ACCT001521        4579.72       96174.02
ACCT001522        4584.79       96280.49
ACCT001523        1870.88       39288.38
ACCT001524           0.00           0.05
ACCT001525           0.00           0.00
ACCT001526      202703.15     9938685.45
ACCT001527      532449.58     9836129.18
ACCT001528           0.00       41598.25
ACCT001529       60970.99      692336.71
ACCT001530          10.00         209.90
ACCT001531        2039.19       42822.89
ACCT001532        4192.48       88041.98
ACCT001533         521.36       10948.46
ACCT001534           0.00           0.05
ACCT001535           0.00           0.05
ACCT001536     1167292.54      799213.82
ACCT001537     1296238.07      988462.28
ACCT001538           0.00       84696.67
ACCT001539       85907.32      914648.62
ACCT001540        3880.17       81483.47
ACCT001541          73.60        1545.50
ACCT001542         640.60       13452.50
ACCT001543        3857.01       80997.11
ACCT001544           0.00           0.01
ACCT001545           0.00           0.05
ACCT001546     1420938.37     1367308.00
ACCT001547      260128.22       87412.68
ACCT001548           0.00       30547.55
ACCT001549       79291.54      921474.63
ACCT001550         658.76       13833.86
ACCT001551          69.23        1453.73
ACCT001552        4666.10       97988.00
ACCT001553        2090.76       43905.86
ACCT001554           0.00           0.01
ACCT001555           0.00           0.05
ACCT001556      489278.18      243627.90
ACCT001557      419500.03      343796.89
ACCT001558           0.00       30637.39
ACCT001559       76419.14      571682.55
ACCT001560         774.89       16272.59
ACCT001561        3839.67       80632.97
ACCT001562         513.78       10789.28
ACCT001563        2156.08       45277.58
ACCT001564           0.00           0.00
ACCT001565           0.00           0.00
ACCT001566      385687.40       20646.20
ACCT001567     1335302.52     1041652.14
ACCT001568           0.00       83326.56
ACCT001569       32844.39      499715.63
ACCT001570        4276.86       89813.96
ACCT001571         936.11       19658.21
ACCT001572        2807.03       58947.53
ACCT001573        2026.77       42562.07
ACCT001574           0.00           0.05
ACCT001575           0.00           0.00
ACCT001576      767198.05      109599.97
ACCT001577      697770.35     9885003.39
ACCT001578           0.00       23944.93
ACCT001579       72582.22      788665.70
ACCT001580        2131.97       44771.27
ACCT001581        2816.48       59145.98
ACCT001582         395.80        8311.70
ACCT001583        2394.78       50290.28
ACCT001584           0.01           0.11
ACCT001585           0.00           0.00
ACCT001586     1152791.37     1080378.06
ACCT001587     1102718.68      706608.96
ACCT001588           0.00       74027.78
ACCT001589       85802.31      886495.73
ACCT001590         220.12        4622.42
ACCT001591        1596.73       33531.23
ACCT001592          52.71        1106.81
ACCT001593        2042.72       42897.02
ACCT001594           0.01           0.06
ACCT001595           0.00           0.10
ACCT001596     1199569.99      978407.40
ACCT001597      659716.95      522431.13
ACCT001598           0.00       48571.47
ACCT001599        1978.49      116012.62
ACCT001600        1621.49       34051.19
ACCT001601        1678.10       35240.00
ACCT001602        2914.95       61213.85
ACCT001603        1336.65       28069.55
ACCT001604           0.00           0.05
ACCT001605           0.00           0.00
ACCT001606     1495881.54      909269.85
ACCT001607     1326770.55      391887.73
ACCT001608           0.00       74881.75
ACCT001609       15662.29      104931.53
ACCT001610        1748.91       36727.01
ACCT001611        3177.96       66737.06
ACCT001612        2723.13       57185.63
ACCT001613        3459.84       72656.54
ACCT001614           0.01           0.11
ACCT001615           0.01           0.11
ACCT001616      599187.79      547515.65
ACCT001617      463044.08      435994.23
ACCT001618           0.00       66782.57
ACCT001619       36885.55      390330.79
ACCT001620         892.54       18743.24
ACCT001621        4040.61       84852.71
ACCT001622        1099.47       23088.77
ACCT001623         117.94        2476.64
ACCT001624           0.00           0.10
ACCT001625           0.01           0.11
ACCT001626     1130218.54      348214.94
ACCT001627      366127.90     9814589.75
ACCT001628           0.00       29085.00
ACCT001629       47824.92      508211.09
ACCT001630        2844.21       59728.31
ACCT001631         228.64        4801.34
ACCT001632        1850.77       38866.07
ACCT001633        2447.03       51387.53
ACCT001634           0.00           0.05
ACCT001635           0.02           0.12
ACCT001636      267606.52     9296166.43
ACCT001637      985186.20      845922.89
ACCT001638           0.00       86129.36
ACCT001639       33101.89      211654.63
ACCT001640        3308.42       69476.72
ACCT001641        2611.98       54851.48
ACCT001642        3089.20       64873.10
ACCT001643        4349.70       91343.60
ACCT001644           0.00           0.01
ACCT001645           0.00           0.01
ACCT001646      687498.61      327131.45
ACCT001647     1209041.53      470888.69
ACCT001648           0.00       31236.06
ACCT001649       77549.55     1068218.24
ACCT001650        2110.78       44326.28
ACCT001651        2217.05       46557.95
ACCT001652        3391.62       71223.92
ACCT001653        3029.36       63616.46
ACCT001654           0.00           0.00
ACCT001655           0.00           0.00
ACCT001656      790630.06      618225.62
ACCT001657     1529251.53     1378868.51
ACCT001658           0.00       39094.66
ACCT001659        2749.20       31359.88
ACCT001660        1328.83       27905.33
ACCT001661        3174.00       66653.90
ACCT001662         703.55       14774.45
ACCT001663        2517.48       52866.98
ACCT001664           0.00           0.01
ACCT001665           0.00           0.00
ACCT001666      770602.21      324311.79
ACCT001667      106453.58     9757730.45
ACCT001668           0.00       72151.76
ACCT001669       10015.84       79836.99
ACCT001670        3975.43       83483.93
ACCT001671        4773.04      100233.74
ACCT001672        1367.23       28711.73
ACCT001673        1254.27       26339.57
ACCT001674           0.01           0.06
ACCT001675           0.01           0.06
ACCT001676     1305979.94      860299.48
ACCT001677      819692.86      439371.98
ACCT001678           0.00       38632.82
ACCT001679       30200.91      199450.55
ACCT001680        1013.46       21282.56
ACCT001681        1552.62       32604.92
ACCT001682        2834.49       59524.19
ACCT001683         729.06       15310.16
ACCT001684           0.00           0.10
ACCT001685           0.01           0.06
ACCT001686      543650.71     9722288.37
ACCT001687      439083.50      259783.60
ACCT001688           0.00       81174.17
